"label" "u-r" "F378-r" "F395-r" "F410-r" "F430-r" "g-r" "F515-r" "r-F660" "r-i" "r-F861" "r-z"
"t08500_g+3.5_m10p04_sed.fits.sed" 2 1.17597582472877 0.507550928378095 -0.0307733207739744 -0.213166999883931 -0.193482793962048 -0.181931258669259 -0.165668254881169 0.130307819571485 0.190256747605574 0.30428984129351 0.288552628935527
"t08500_g+3.5_m13p04_sed.fits.sed" 2 1.17704431488026 0.506586303449723 -0.0378278155684697 -0.212709485770503 -0.194806413571001 -0.182096475374848 -0.165605173335059 0.12989114781859 0.188383076062138 0.301071394117542 0.285400616818556
"t08500_g+3.5_p00p00_sed.fits.sed" 2 1.18679389169093 0.527034446409544 0.00524498133199813 -0.203640843330248 -0.182471188378329 -0.17644748023308 -0.160375689671604 0.132823105953584 0.198312641658958 0.319220211114178 0.303102494526577
"t08500_g+3.5_p00p04_sed.fits.sed" 2 1.18609075966707 0.532192625285091 0.0382062849002551 -0.203299936214663 -0.180580820571699 -0.175003304519961 -0.160605368425912 0.133007763632079 0.199378414850287 0.324221553597255 0.307043538472705
"t08500_g+3.5_p02p00_sed.fits.sed" 2 1.19310721286759 0.535382771272431 0.0233821650117036 -0.198269294257912 -0.177636726768412 -0.173413786270515 -0.157443460799506 0.13344212326119 0.200663469210951 0.32429710793101 0.307842058711238
"t08500_g+3.5_p02p04_sed.fits.sed" 2 1.19257986760059 0.544381678392746 0.066899025255772 -0.196719468184547 -0.174920848002294 -0.171242908858815 -0.157780457685753 0.133681204271149 0.20165920769643 0.33025700242203 0.312429395497396
"t08500_g+4.0_m01p04_sed.fits.sed" 2 1.13137340092816 0.61340227412073 0.119457474552362 -0.149910144381465 -0.14043605674793 -0.14986326911994 -0.151085921113676 0.138529580534964 0.187368861717047 0.320425573837284 0.309404893092555
"t08500_g+4.0_m03p04_sed.fits.sed" 2 1.12560495483297 0.605256574780483 0.0995997292042148 -0.152938978026569 -0.143630541685937 -0.151735714815629 -0.152489150953549 0.137720901696682 0.185009944994093 0.315278440541711 0.304757711451593
"t08500_g+4.0_m05p00_sed.fits.sed" 2 1.12371482628617 0.597433321509072 0.0656143228825741 -0.153399072698065 -0.145955812543562 -0.152730936422039 -0.152660547954447 0.136474034560159 0.181592041855346 0.3071979061476 0.297591436559294
"t08500_g+4.0_m05p04_sed.fits.sed" 2 1.12207639729188 0.59778123051872 0.0823851727364797 -0.155596468770995 -0.14660323518504 -0.153309155838045 -0.15348412204095 0.136771690501845 0.1829314239844 0.310715103197083 0.300469132311164
"t08500_g+4.0_m08p04_sed.fits.sed" 2 1.11827580677952 0.591375502726734 0.0660718462302441 -0.155950977884466 -0.148192958253453 -0.153711608215261 -0.153755653008126 0.135648074131851 0.180006339075057 0.305048663141221 0.295230191035984
"t08500_g+4.0_m10p00_sed.fits.sed" 2 1.11927973102677 0.588872181655269 0.0488197627711813 -0.1546027505361 -0.148770222924362 -0.153458004227261 -0.153335791272134 0.134922390171177 0.177467783118033 0.29986560518438 0.29052235911626
"t08500_g+4.0_m10p04_sed.fits.sed" 2 1.11739018227006 0.588339889584638 0.0579113465727303 -0.155984102407579 -0.14912774074751 -0.153858326556239 -0.153753818655311 0.135025212002134 0.178417662172315 0.302028134658521 0.292353240826586
"t08500_g+4.0_m13p04_sed.fits.sed" 2 1.11649473602167 0.585417489641074 0.0495556099712218 -0.155219423926063 -0.150041273723005 -0.153718776630939 -0.153436959444221 0.134345779435158 0.17642308787304 0.298386208506507 0.288908206619922
"t08500_g+4.0_p00p00_sed.fits.sed" 2 1.1346204976546 0.614753900417242 0.0988847854941639 -0.146199852496572 -0.138646106806419 -0.148975201153469 -0.149192789623946 0.138731580765018 0.187263779759263 0.318266488850057 0.308132258393854
"t08500_g+4.0_p00p04_sed.fits.sed" 2 1.13372430514042 0.619812539600289 0.133621158564878 -0.146571585130772 -0.137575378173239 -0.148068379292027 -0.149935659739086 0.139081907819559 0.188477736034066 0.323261898345478 0.312120054908931
"t08500_g+4.0_p02p00_sed.fits.sed" 2 1.142423930008 0.624957124229837 0.118443885453281 -0.140731277744202 -0.133977822272371 -0.146113548750009 -0.146608183456301 0.139700466928005 0.189896868043604 0.323763661732997 0.313265638040036
"t08500_g+4.0_p02p04_sed.fits.sed" 2 1.14025437724609 0.632504418629381 0.163555164830143 -0.1399806609693 -0.132154516285652 -0.144484600243992 -0.147430777321986 0.139941524260117 0.190979959490832 0.329431766724646 0.317753602559762
"t08500_g+4.5_m01p04_sed.fits.sed" 2 1.06387995013883 0.669856982730984 0.213165945092534 -0.0769979125795501 -0.0834409022101497 -0.113484765356553 -0.134297173617675 0.143728507955259 0.175136855126119 0.311958202636241 0.310550750092723
"t08500_g+4.5_m03p04_sed.fits.sed" 2 1.05760957592148 0.660831320282725 0.191982187550032 -0.0792013720742162 -0.0855459045279403 -0.114654256182739 -0.135169931302812 0.14278836048009 0.172639584764759 0.306685359281239 0.30575866933895
"t08500_g+4.5_m05p00_sed.fits.sed" 2 1.05375442749735 0.651091387285824 0.154810211326968 -0.0789464267222755 -0.0867491619227181 -0.114947022562937 -0.134802736861232 0.141303420188258 0.169194358825727 0.298570218212653 0.298646394344374
"t08500_g+4.5_m05p04_sed.fits.sed" 2 1.05317876980335 0.652673400606787 0.173659442930905 -0.0811498468315435 -0.0875857446946853 -0.115621374765112 -0.13576861810165 0.141656337201191 0.170411204403678 0.302048040978143 0.301387116347954
"t08500_g+4.5_m08p04_sed.fits.sed" 2 1.04736291323432 0.644437070931559 0.154695912612866 -0.0815933101052337 -0.0887539578006127 -0.115812103367837 -0.135878265967627 0.140325939246964 0.167422165064693 0.29621356706096 0.296011089124974
"t08500_g+4.5_m10p00_sed.fits.sed" 2 1.04538948840637 0.639436839671504 0.134454673101565 -0.0802383894352658 -0.0889836566760636 -0.1153442948441 -0.135237259822318 0.139300033224742 0.16496125722135 0.290911365044053 0.291304483288677
"t08500_g+4.5_m10p04_sed.fits.sed" 2 1.04503651192964 0.640270227581524 0.145022504793246 -0.0816785128416271 -0.0894685214004198 -0.115839996567388 -0.135752098529927 0.139576118516757 0.165830093203212 0.293122442992228 0.293089768885665
"t08500_g+4.5_m13p04_sed.fits.sed" 2 1.04199864719237 0.635605281988099 0.134757117808626 -0.080970733601788 -0.0901085606193703 -0.115501455372424 -0.135281937547312 0.138633281065147 0.163793064166789 0.289292696757052 0.289519146860655
"t08500_g+4.5_p00p00_sed.fits.sed" 2 1.06855963530997 0.67174096610929 0.192081133076321 -0.0728814588651758 -0.0812080675026294 -0.112353334496873 -0.13225090456406 0.144097209701428 0.175118474928745 0.309853949195713 0.30948623974875
"t08500_g+4.5_p00p04_sed.fits.sed" 2 1.06619161388274 0.676145799550653 0.227679682034541 -0.0742096269240449 -0.0811905719525967 -0.112091446234658 -0.133440341334577 0.144344322062778 0.176324535484589 0.314767776080231 0.313291602096804
"t08500_g+4.5_p02p00_sed.fits.sed" 2 1.07744881156868 0.683237606650771 0.213166990507503 -0.0684367907189696 -0.0777807943654096 -0.110374407902846 -0.130413353867816 0.145272661765794 0.177922268398945 0.315472200089864 0.314823307474647
"t08500_g+4.5_p02p04_sed.fits.sed" 2 1.07279176545129 0.689272126991582 0.258810670567698 -0.0687461330812837 -0.0770559865053713 -0.109354614800459 -0.131563852638486 0.145343621785472 0.178954448301511 0.320966597934472 0.319075267480073
"t08750_g+1.5_m03p04_sed.fits.sed" 2 1.05120131214861 0.0266949151781262 -0.218396720912878 -0.270629398691497 -0.242798212875158 -0.206297754911191 -0.163962452874856 0.0980342899712028 0.216859239172713 0.254609397677982 0.274029849142394
"t08750_g+1.5_m05p00_sed.fits.sed" 2 1.05805352220279 0.0244803750699063 -0.229022233783148 -0.271729066205133 -0.245806888977633 -0.207989855024955 -0.165946067862635 0.0981021035435319 0.215283301685147 0.250296547991915 0.269548797557647
"t08750_g+1.5_m05p04_sed.fits.sed" 2 1.0523300763458 0.0254620391857827 -0.221788264278722 -0.269725182634367 -0.243181230798264 -0.206239808493258 -0.164724928469461 0.0976190107443813 0.215203590455602 0.251334260147857 0.270728901374966
"t08750_g+1.5_m08p04_sed.fits.sed" 2 1.05635167599111 0.0250141720520389 -0.226603881192347 -0.270261753362874 -0.24512652758866 -0.207038208789513 -0.165776109406508 0.0973753245821953 0.213446405538768 0.247856908641182 0.266778702883649
"t08750_g+1.5_m10p00_sed.fits.sed" 2 1.06092233204631 0.0234428042191084 -0.232709259563919 -0.271118222484006 -0.247634630395424 -0.208201450721248 -0.166838839874188 0.0973827963465013 0.212348541794555 0.245095029763185 0.263761289965615
"t08750_g+1.5_m10p04_sed.fits.sed" 2 1.05811360925912 0.0247332185846076 -0.228430089837261 -0.269905826773453 -0.245764448055773 -0.207117336187729 -0.166005423525696 0.0971408299251664 0.212376035892198 0.245834273577508 0.264561350915393
"t08750_g+1.5_m13p04_sed.fits.sed" 2 1.06066443384962 0.0246429755782032 -0.230659145335721 -0.269852101612273 -0.246945386372147 -0.207449369609492 -0.166344899256728 0.0968511059121511 0.21106604780843 0.243442087441053 0.261854915959937
"t08750_g+1.5_p00p00_sed.fits.sed" 2 1.05459207821781 0.0277697701366861 -0.220277873383694 -0.270725967687568 -0.242178945752869 -0.206337430373395 -0.162069710410975 0.0988616748119568 0.219150905678177 0.257890783076128 0.277809892098766
"t08750_g+2.0_m01p04_sed.fits.sed" 2 1.11936523032427 0.0912365260916843 -0.235199768876413 -0.319827250548293 -0.279909305893469 -0.23522656973018 -0.182670957996578 0.111224746471386 0.226631364946535 0.282690432610373 0.286780588136857
"t08750_g+2.0_m03p04_sed.fits.sed" 2 1.12199960484118 0.0911474441525684 -0.242101227391395 -0.32025771290796 -0.281393514832907 -0.235991799162633 -0.184211751714003 0.111024441826515 0.224812129276614 0.279262810484028 0.283146960297849
"t08750_g+2.0_m05p00_sed.fits.sed" 2 1.13279203290875 0.0911981751773396 -0.256178658684007 -0.321751257205982 -0.284594745352358 -0.23790302555264 -0.186112779452671 0.111362422609936 0.223078698129271 0.275009618176419 0.278534742811217
"t08750_g+2.0_m05p04_sed.fits.sed" 2 1.12468498707873 0.089979706088684 -0.247668113904666 -0.320154121815442 -0.282428083231927 -0.236359266899498 -0.185056680653069 0.110736813704214 0.223202227693484 0.275961288389013 0.279784951653994
"t08750_g+2.0_m08p04_sed.fits.sed" 2 1.12968087248387 0.0910519997958943 -0.253530587237876 -0.320324475461689 -0.284124250255864 -0.236980218326153 -0.18587904107013 0.110601249510559 0.221347760729763 0.272675711917778 0.275990827693427
"t08750_g+2.0_m10p00_sed.fits.sed" 2 1.13661513202651 0.0910539393002665 -0.26185566453627 -0.321410416669615 -0.286853051884854 -0.23825580790426 -0.186829136957364 0.110736415314562 0.22008196196353 0.270007198678606 0.27290861256207
"t08750_g+2.0_m10p04_sed.fits.sed" 2 1.13192332942197 0.0912789865856425 -0.256177963151224 -0.319937931397568 -0.284811570108616 -0.236969238873066 -0.185882600838092 0.110345457002701 0.220099265245722 0.270584668771392 0.273707256539431
"t08750_g+2.0_m13p04_sed.fits.sed" 2 1.13482162986907 0.092797734967931 -0.257920284254041 -0.318486792932404 -0.284896059230448 -0.236473579302469 -0.18563356931552 0.109960374105796 0.218590558729439 0.268292200062099 0.271084956907892
"t08750_g+2.0_p00p00_sed.fits.sed" 2 1.12772834287481 0.0926390943020436 -0.244874177063835 -0.320587089658034 -0.281034925041801 -0.236421661758712 -0.182771981281249 0.112005838700618 0.227301452147444 0.282481132231638 0.286686748521937
"t08750_g+2.0_p00p04_sed.fits.sed" 2 1.11959045527758 0.0938749674312191 -0.230583950119808 -0.320044861041588 -0.279400686104175 -0.235044374860443 -0.181882400573713 0.111596401241442 0.227770614332705 0.285420494875041 0.28923371322405
"t08750_g+2.0_p02p00_sed.fits.sed" 2 1.1265864740353 0.0935265298726691 -0.238220787742058 -0.319448928656982 -0.278992470243757 -0.235314240726936 -0.180133718333295 0.112353263148179 0.229426216201901 0.286294001842911 0.290780648558332
"t08750_g+2.5_m01p04_sed.fits.sed" 2 1.14239917015617 0.202165299839457 -0.202276667463593 -0.320350944400388 -0.278312079035445 -0.236627846679582 -0.187105996503966 0.119844936359478 0.225291210275586 0.306991097041831 0.299089255556353
"t08750_g+2.5_m03p04_sed.fits.sed" 2 1.14477369090765 0.202572445806773 -0.210356233687776 -0.320604763911973 -0.279710702418853 -0.237314341927672 -0.188395830873588 0.119633612305762 0.223400075532588 0.3033869960896 0.295392959401973
"t08750_g+2.5_m05p00_sed.fits.sed" 2 1.15780235320147 0.205545099511987 -0.226005178590263 -0.321365343997286 -0.282337854374894 -0.238862782064253 -0.189946125045452 0.12010370197406 0.221445468665415 0.298974274434094 0.290637974738793
"t08750_g+2.5_m05p04_sed.fits.sed" 2 1.14836139712265 0.201808191741975 -0.217327617313664 -0.320840070068769 -0.281064462857934 -0.237883951060049 -0.18922399742533 0.119414534684999 0.221812494910708 0.300069376321929 0.292005014420369
"t08750_g+2.5_m08p04_sed.fits.sed" 2 1.15421666119542 0.204484924370817 -0.223641285729812 -0.320427039880236 -0.28242312470654 -0.238254848044619 -0.189826617049825 0.119395270274111 0.219858145266052 0.296715660184169 0.288245408620995
"t08750_g+2.5_m10p00_sed.fits.sed" 2 1.16335648325504 0.206954018569455 -0.232674040164405 -0.320868069037395 -0.284661407966162 -0.239290363678379 -0.190661925559205 0.119749692579454 0.218590557813997 0.294171645942356 0.285236723125166
"t08750_g+2.5_m10p04_sed.fits.sed" 2 1.15771484030198 0.205399458215545 -0.226932744072116 -0.320155451263567 -0.283304471460042 -0.238440991935519 -0.190005893458078 0.119324453421406 0.218814381961572 0.294810479977052 0.286109508540108
"t08750_g+2.5_m13p04_sed.fits.sed" 2 1.1608088844707 0.207677540569769 -0.228891060791405 -0.318012894858718 -0.282988334816835 -0.237550464148789 -0.18939341626011 0.118882115896184 0.217102672663906 0.29231708210412 0.283368380553206
"t08750_g+2.5_p00p00_sed.fits.sed" 2 1.15096961990432 0.205100025434469 -0.212972841878724 -0.320165639539539 -0.278813131401805 -0.237375879122894 -0.186898344717996 0.120590445899801 0.22568063882084 0.306475964484754 0.298706632592953
"t08750_g+2.5_p00p04_sed.fits.sed" 2 1.14224806010905 0.205418960296086 -0.195931284052399 -0.319846407531237 -0.277299953859924 -0.236097557320612 -0.186287003971799 0.12020219450168 0.226323614379147 0.309688240038362 0.30156372267065
"t08750_g+2.5_p02p00_sed.fits.sed" 2 1.1500422978828 0.205385736972815 -0.20546959435211 -0.319315580206812 -0.277146419215129 -0.236515273506328 -0.184658013891557 0.120931168351767 0.227878433766982 0.310381675830733 0.302803474286151
"t08750_g+2.5_p02p04_sed.fits.sed" 2 1.14451690514115 0.210835622483501 -0.181648380342182 -0.318663173825577 -0.275073186687194 -0.234893235308142 -0.184167178007257 0.120923774349741 0.228729562339183 0.315343644856988 0.306741798350423
"t08750_g+3.0_m01p04_sed.fits.sed" 2 1.13934807437381 0.330820539185687 -0.138614072870901 -0.295362209723159 -0.257192581851847 -0.224950849193938 -0.185151445491705 0.128104148205196 0.220536596337197 0.327226052194526 0.31203233047502
"t08750_g+3.0_m03p04_sed.fits.sed" 2 1.14057625457698 0.330079295932244 -0.14832416493055 -0.295729190084529 -0.258688797844343 -0.225683943553221 -0.186289458149247 0.12780794633332 0.218563302707601 0.323224644215614 0.30812227358679
"t08750_g+3.0_m05p00_sed.fits.sed" 2 1.15308839124661 0.333748584775556 -0.165703465956028 -0.295741985118852 -0.260765865649738 -0.226840838639987 -0.187427885346231 0.128187804670745 0.216289658255036 0.318161219452264 0.302966520539563
"t08750_g+3.0_m05p04_sed.fits.sed" 2 1.14388172112961 0.328902950734175 -0.156760203693693 -0.296303490285915 -0.260328684302216 -0.226441882585618 -0.187102856714503 0.127546624072025 0.216940477410738 0.31971520318519 0.304610914046172
"t08750_g+3.0_m08p04_sed.fits.sed" 2 1.14945837429672 0.331505459288302 -0.163876837638306 -0.295656581372853 -0.261531635850275 -0.226719685356173 -0.187617323479387 0.127502930657407 0.214819504171203 0.315996351248792 0.300689484719655
"t08750_g+3.0_m10p00_sed.fits.sed" 2 1.15893542347244 0.335192251112503 -0.173339992090121 -0.29527372091647 -0.263140571861989 -0.227341337506417 -0.188160822410666 0.127873985120424 0.213267422036097 0.313050131551421 0.297480504670915
"t08750_g+3.0_m10p04_sed.fits.sed" 2 1.15305835944785 0.332526277114361 -0.167630821448462 -0.29531811884349 -0.262423883688157 -0.226914126395805 -0.187763418476429 0.12744973495829 0.213700983114983 0.313948708489022 0.298500557147463
"t08750_g+3.0_m13p04_sed.fits.sed" 2 1.15703455049685 0.334408108923817 -0.1713828999819 -0.294438785586117 -0.263331998228168 -0.226894506382955 -0.187696242180216 0.127281183475681 0.212159452142892 0.311451475672946 0.295799876476792
"t08750_g+3.0_p00p00_sed.fits.sed" 2 1.14677848371434 0.334296281617604 -0.150454970910921 -0.294089057502326 -0.256995232588061 -0.225130255732836 -0.184501101743223 0.12870423023773 0.22063198675469 0.326164100540446 0.311258377035884
"t08750_g+3.0_p00p04_sed.fits.sed" 2 1.13950767565413 0.334671807325215 -0.130908279722483 -0.294612530812991 -0.256029058653318 -0.224342534844283 -0.184446108853798 0.128540701132842 0.221559040184644 0.32992155036186 0.314564933491738
"t08750_g+3.0_p02p00_sed.fits.sed" 2 1.14687772028062 0.335867309476001 -0.141115198448482 -0.292603817759087 -0.254895607442108 -0.223994810713464 -0.182376456003247 0.129127401825372 0.222906984853438 0.330470931434775 0.315584425020816
"t08750_g+3.0_p02p04_sed.fits.sed" 2 1.14235372018469 0.342099909364997 -0.112554810304417 -0.291535049634753 -0.252404311833196 -0.222115618699512 -0.182074990540976 0.129213032652622 0.223805814419201 0.335633789830347 0.319844095538294
"t08750_g+3.5_m01p04_sed.fits.sed" 2 1.11678886465922 0.455213424837901 -0.0551540307540748 -0.25508679268188 -0.225375744454823 -0.206292583688565 -0.180068421664998 0.13680430346831 0.213606154787122 0.340214336224676 0.323592106475495
"t08750_g+3.5_m03p04_sed.fits.sed" 2 1.11625165294421 0.452435689772891 -0.0666142470690829 -0.255286985236559 -0.226634760604668 -0.206848014523807 -0.180900574502203 0.136242928993987 0.211458581365235 0.335780258788787 0.319384343807087
